tag,cycle,ts,speed,spi_mode,post_reset,no_reset,order,sync,cfg_chips,boot1_ok,boot1_ms,boot1_err,boot2_ok,boot2_ms,boot2_err,rdy1_pre,rdy2_pre,rdy1_post,rdy2_post,pre1_magic,pre1_id,pre1_stage,pre1_cfg,pre1_frames,pre1_ticks,pre1_rx,pre1_err,pre1_drop,pre1_pid,pre1_build,pre1_phase,pre1_cgufail,pre1_it1,pre1_it2,pre1_it3,pre1_it4,pre1_pfix,pre1_pticks,pre2_magic,pre2_id,pre2_stage,pre2_cfg,pre2_frames,pre2_ticks,pre2_rx,pre2_err,pre2_drop,pre2_pid,pre2_build,pre2_phase,pre2_cgufail,pre2_it1,pre2_it2,pre2_it3,pre2_it4,pre2_pfix,pre2_pticks,post1_magic,post1_id,post1_stage,post1_cfg,post1_frames,post1_ticks,post1_rx,post1_err,post1_drop,post1_pid,post1_build,post1_phase,post1_cgufail,post1_it1,post1_it2,post1_it3,post1_it4,post1_pfix,post1_pticks,post2_magic,post2_id,post2_stage,post2_cfg,post2_frames,post2_ticks,post2_rx,post2_err,post2_drop,post2_pid,post2_build,post2_phase,post2_cgufail,post2_it1,post2_it2,post2_it3,post2_it4,post2_pfix,post2_pticks,rechk1_magic,rechk1_id,rechk1_stage,rechk1_cfg,rechk1_frames,rechk1_ticks,rechk1_rx,rechk1_err,rechk1_drop,rechk1_pid,rechk1_build,rechk1_phase,rechk1_cgufail,rechk1_it1,rechk1_it2,rechk1_it3,rechk1_it4,rechk1_pfix,rechk1_pticks,rechk2_magic,rechk2_id,rechk2_stage,rechk2_cfg,rechk2_frames,rechk2_ticks,rechk2_rx,rechk2_err,rechk2_drop,rechk2_pid,rechk2_build,rechk2_phase,rechk2_cgufail,rechk2_it1,rechk2_it2,rechk2_it3,rechk2_it4,rechk2_pfix,rechk2_pticks,cfg_ok,cfg_detail,verdict
shipfix2,11,2026-08-30T21:01:47Z,10000000,1,0.5,0,"1,2",0,1,1,495.6,,1,254.1,,0,0,1,0,3585343489,1,5,0,31578,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30120,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49788,5652,108,0,0,1,539363346,5,0,1,52,0,0,0,0,3585343489,2,5,0,48330,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,12,2026-08-30T21:01:56Z,10000000,1,0.5,0,"1,2",0,1,1,495.6,,1,254.1,,0,0,1,0,3585343489,1,5,0,31579,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30121,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49788,5652,108,0,0,1,539363346,5,0,1,52,0,0,0,0,3585343489,2,5,0,48329,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,13,2026-08-30T21:02:05Z,10000000,1,0.5,0,"1,2",0,1,1,495.7,,1,254.1,,0,0,1,0,3585343489,1,5,0,31579,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30121,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49789,5652,108,0,0,1,539363346,5,0,1,52,0,0,0,0,3585343489,2,5,0,48330,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,14,2026-08-30T21:02:15Z,10000000,1,0.5,0,"1,2",0,1,1,495.5,,1,254.0,,0,0,1,0,3585343489,1,5,0,31578,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30120,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49787,5652,108,0,0,1,539363346,5,0,1,56,0,0,0,0,3585343489,2,5,0,48328,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,15,2026-08-30T21:02:24Z,10000000,1,0.5,0,"1,2",0,1,1,495.5,,1,254.1,,0,0,1,0,3585343489,1,5,0,31579,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30121,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49787,5652,108,0,0,1,539363346,5,0,1,52,0,0,0,0,3585343489,2,5,0,48329,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,16,2026-08-30T21:02:33Z,10000000,1,0.5,0,"1,2",0,1,1,495.6,,1,254.1,,0,0,1,0,3585343489,1,5,0,31579,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30121,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49788,5652,108,0,0,1,539363346,5,0,1,56,0,0,0,0,3585343489,2,5,0,48330,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,17,2026-08-30T21:02:43Z,10000000,1,0.5,0,"1,2",0,1,1,495.7,,1,254.1,,0,0,1,0,3585343489,1,5,0,31579,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30121,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49789,5652,108,0,0,1,539363346,5,0,1,56,0,0,0,0,3585343489,2,5,0,48331,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,18,2026-08-30T21:02:52Z,10000000,1,0.5,0,"1,2",0,1,1,495.7,,1,254.2,,0,0,1,0,3585343489,1,5,0,31580,2633,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30121,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49789,5652,108,0,0,1,539363346,5,0,1,56,0,0,0,0,3585343489,2,5,0,48329,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,19,2026-08-30T21:03:02Z,10000000,1,0.5,0,"1,2",0,1,1,495.8,,1,254.2,,0,0,1,0,3585343489,1,5,0,31579,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30120,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49787,5652,108,0,0,1,539363346,5,0,1,56,0,0,0,0,3585343489,2,5,0,48329,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,20,2026-08-30T21:03:11Z,10000000,1,0.5,0,"1,2",0,1,1,495.6,,1,254.1,,0,0,1,0,3585343489,1,5,0,31579,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30121,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49787,5652,108,0,0,1,539363346,5,0,1,56,0,0,0,0,3585343489,2,5,0,48329,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,21,2026-08-30T21:03:20Z,10000000,1,0.5,0,"1,2",0,1,1,495.7,,1,254.3,,0,0,1,0,3585343489,1,5,0,31581,2633,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30122,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49789,5652,108,0,0,1,539363346,5,0,1,52,0,0,0,0,3585343489,2,5,0,48330,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,22,2026-08-30T21:03:30Z,10000000,1,0.5,0,"1,2",0,1,1,495.7,,1,254.2,,0,0,1,0,3585343489,1,5,0,31579,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30121,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49790,5652,108,0,0,1,539363346,5,0,1,52,0,0,0,0,3585343489,2,5,0,48331,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,23,2026-08-30T21:03:39Z,10000000,1,0.5,0,"1,2",0,1,1,495.8,,1,254.2,,0,0,1,0,3585343489,1,5,0,31580,2633,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30121,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49791,5652,108,0,0,1,539363346,5,0,1,56,0,0,0,0,3585343489,2,5,0,48332,4029,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,24,2026-08-30T21:03:48Z,10000000,1,0.5,0,"1,2",0,1,1,495.7,,1,254.2,,0,0,1,0,3585343489,1,5,0,31579,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30121,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49790,5652,108,0,0,1,539363346,5,0,1,54,0,0,0,0,3585343489,2,5,0,48331,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,25,2026-08-30T21:03:58Z,10000000,1,0.5,0,"1,2",0,1,1,495.7,,1,254.2,,0,0,1,0,3585343489,1,5,0,31580,2633,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30121,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49790,5652,108,0,0,1,539363346,5,0,1,52,0,0,0,0,3585343489,2,5,0,48331,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,26,2026-08-30T21:04:07Z,10000000,1,0.5,0,"1,2",0,1,1,495.7,,1,254.2,,0,0,1,0,3585343489,1,5,0,31579,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30121,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49788,5652,108,0,0,1,539363346,5,0,1,56,0,0,0,0,3585343489,2,5,0,48330,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,27,2026-08-30T21:04:17Z,10000000,1,0.5,0,"1,2",0,1,1,495.5,,1,254.2,,0,0,1,0,3585343489,1,5,0,31580,2633,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30121,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49788,5652,108,0,0,1,539363346,5,0,1,52,0,0,0,0,3585343489,2,5,0,48328,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,28,2026-08-30T21:04:26Z,10000000,1,0.5,0,"1,2",0,1,1,495.6,,1,254.1,,0,0,1,0,3585343489,1,5,0,31580,2633,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30122,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49784,5652,108,0,0,1,539363346,5,0,1,56,0,0,0,0,3585343489,2,5,0,48325,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,29,2026-08-30T21:04:35Z,10000000,1,0.5,0,"1,2",0,1,1,495.6,,1,254.2,,0,0,1,0,3585343489,1,5,0,31580,2633,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30121,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49785,5652,108,0,0,1,539363346,5,0,1,52,0,0,0,0,3585343489,2,5,0,48326,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,30,2026-08-30T21:04:45Z,10000000,1,0.5,0,"1,2",0,1,1,498.1,,1,254.1,,0,0,1,0,3585343489,1,5,0,31579,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30122,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49788,5652,108,0,0,1,539363346,5,0,1,52,0,0,0,0,3585343489,2,5,0,48329,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,31,2026-08-30T21:04:54Z,10000000,1,0.5,0,"1,2",0,1,1,495.5,,1,254.1,,0,0,1,0,3585343489,1,5,0,31579,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30121,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49789,5652,108,0,0,1,539363346,5,0,1,56,0,0,0,0,3585343489,2,5,0,48330,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,32,2026-08-30T21:05:03Z,10000000,1,0.5,0,"1,2",0,1,1,495.5,,1,254.1,,0,0,1,0,3585343489,1,5,0,31580,2633,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30122,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49788,5652,108,0,0,1,539363346,5,0,1,56,0,0,0,0,3585343489,2,5,0,48329,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,33,2026-08-30T21:05:13Z,10000000,1,0.5,0,"1,2",0,1,1,495.4,,1,254.0,,0,0,1,0,3585343489,1,5,0,31578,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30120,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49787,5652,108,0,0,1,539363346,5,0,1,52,0,0,0,0,3585343489,2,5,0,48330,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,34,2026-08-30T21:05:22Z,10000000,1,0.5,0,"1,2",0,1,1,495.7,,1,254.1,,0,0,1,0,3585343489,1,5,0,31579,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30121,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49789,5652,108,0,0,1,539363346,5,0,1,56,0,0,0,0,3585343489,2,5,0,48330,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,35,2026-08-30T21:05:32Z,10000000,1,0.5,0,"1,2",0,1,1,495.7,,1,254.1,,0,0,1,0,3585343489,1,5,0,31579,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30120,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49786,5652,108,0,0,1,539363346,5,0,1,56,0,0,0,0,3585343489,2,5,0,48328,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,36,2026-08-30T21:05:41Z,10000000,1,0.5,0,"1,2",0,1,1,495.5,,1,254.0,,0,0,1,0,3585343489,1,5,0,31578,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30120,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49780,5651,108,0,0,1,539363346,5,0,1,56,0,0,0,0,3585343489,2,5,0,48322,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,37,2026-08-30T21:05:50Z,10000000,1,0.5,0,"1,2",0,1,1,495.7,,1,254.2,,0,0,1,0,3585343489,1,5,0,31579,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30120,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49787,5652,108,0,0,1,539363346,5,0,1,56,0,0,0,0,3585343489,2,5,0,48329,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,38,2026-08-30T21:06:00Z,10000000,1,0.5,0,"1,2",0,1,1,495.6,,1,254.1,,0,0,1,0,3585343489,1,5,0,31578,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30121,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49788,5652,108,0,0,1,539363346,5,0,1,56,0,0,0,0,3585343489,2,5,0,48330,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,39,2026-08-30T21:06:09Z,10000000,1,0.5,0,"1,2",0,1,1,495.6,,1,254.1,,0,0,1,0,3585343489,1,5,0,31579,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30121,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49788,5652,108,0,0,1,539363346,5,0,1,52,0,0,0,0,3585343489,2,5,0,48329,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
shipfix2,40,2026-08-30T21:06:18Z,10000000,1,0.5,0,"1,2",0,1,1,495.4,,1,254.1,,0,0,1,0,3585343489,1,5,0,31578,2632,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,2,5,0,30120,2511,16,0,0,0,539363346,0,0,0,0,0,0,0,0,3585343489,1,7,1,49787,5652,108,0,0,1,539363346,5,0,1,52,0,0,0,0,3585343489,2,5,0,48329,4028,57,0,0,0,539363346,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,c1:51 writes,OK
